DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0032811,"2,2-Dimethylbutanoic acid",595-37-9,C6H12O2,116.083730,0,234,0.0,Inactive,3.876371293336927e-9,1.9381856466684637E-10,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0032813,"2,2-Dimethyl-3-pentanol",3970-62-5,C7H16O,116.120115,2,234,1.0,Inactive,1.5710279249785697,0.07855139624892848,0.0002074181021671671,-3.6831533437606607
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0032869,"1-Nitro-2,4-difluorobenzene",446-35-5,C6H3F2NO2,159.013185,0,234,0.0,Inactive,0.34917155246998577,0.01745857762349929,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0032998,"3,3'-Dithiodipropionic acid",1119-62-6,C6H10O4S2,210.002051,2,234,1.0,Inactive,5.263716970689624,0.26318584853448124,0.0020062763603670942,-2.697609244039583
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0033047,4-(Methylthio)benzaldehyde,3446-89-7,C8H8OS,152.029586,0,234,0.0,Inactive,9.821317779728414e-12,4.910658889864206E-13,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0033332,L-Cichoric acid,70831-56-0,C22H18O12,474.079826,8,234,3.0,Inactive,0.45131596220151465,0.02256579811007573,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0033334,Cimicifugoside,27994-11-2,C35H56O9,620.392433,8,234,3.0,Inactive,2.018059117772958,0.10090295588864791,0.030554114525990675,-1.5149302978400272
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0033754,N-Isopropylacrylamide,2210-25-5,C6H11NO,113.084064,2,234,1.0,Inactive,8.071235984314708e-11,4.035617992157354E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0033960,Rifabutin,72559-06-9,C46H62N4O11,846.441509,56,234,24.0,Inactive,0.9347590010519937,0.04673795005259969,0.0038843530799624625,-2.410681300465893
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0033673,Methyl thioglycolate,2365-48-2,C3H6O2S,106.008851,9,234,4.0,Inactive,6.837544250352937,0.34187721251764686,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0033469,Echinacoside,82854-37-3,C35H46O20,786.258244,16,234,7.0,Inactive,2.4467689713243326e-10,1.2233844856621662E-11,44.99999999999999,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0036508,Medroxyprogesterone,520-85-4,C22H32O3,344.235145,25,234,11.0,Inactive,1.3666795683066006e-12,6.833397841533003E-14,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0037576,Monolinuron,1746-81-2,C9H11ClN2O2,214.050905,3,234,1.0,Inactive,4.447259011427018,0.22236295057135091,0.03437551294426828,-1.463750812661225
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0039227,2-Acetylaminofluorene,53-96-3,C15H13NO,223.099714,21,234,9.0,Inactive,2.8573855017715113,0.14286927508857555,0.0006427511753534683,-3.191957120520872
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0040678,Idebenone,58186-27-9,C19H30O5,338.209324,62,234,26.0,Inactive,9.333827077162216,0.4666913538581108,4.960648356614174,0.6955384424776854
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0037493,Atraton,1610-17-9,C9H17N5O,211.143310,1,234,0.0,Inactive,5.522362032030487e-11,2.7611810160152437E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0040705,Cinchophen,132-60-5,C16H11NO2,249.078979,3,234,1.0,Inactive,5.13989576905305,0.2569947884526525,81.33583067782212,1.9102819064503802
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0040757,Ciglitizone,74772-77-3,C18H23NO3S,333.139865,43,234,18.0,Inactive,7.286192160069035e-7,3.643096080034517E-8,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0041698,Butoxycarboxim,34681-23-7,C7H14N2O4S,222.067428,7,234,3.0,Inactive,8.27849480080012e-11,4.13924740040006E-12,449.9999999999999,2.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0041850,Dicapthon,2463-84-5,C8H9ClNO5PS,296.962758,26,234,11.0,Inactive,13.126663100939274,0.6563331550469637,33.55439478297294,1.525749409899871
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0041852,Dichloralurea,116-52-9,C5H6Cl6N2O3,351.850958,0,234,0.0,Inactive,6.2254747849442204e-9,3.11273739247211E-10,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0042117,Mecarbam,2595-54-2,C10H20NO5PS2,329.052052,7,234,3.0,Inactive,1.5359006408408602e-11,7.679503204204301E-13,44.99999999999998,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0042080,Isoxathion,18854-01-8,C13H16NO4PS,313.053766,18,234,8.0,Inactive,9.259414465661647e-13,4.629707232830823E-14,44.99999999999999,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0043896,Fenoldopam,67227-56-9,C16H16ClNO3,305.081871,5,234,2.0,Inactive,5.1245066426220545,0.2562253321311027,45.818516747056435,1.6610410259490755
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044107,Ibufenac,1553-60-2,C12H16O2,192.115030,12,234,5.0,Inactive,8.092937795003745e-9,4.0464688975018726E-10,25,1.3979400086720377
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0042583,N-{[(2S)-1-Ethylpyrrolidin-2-yl]methyl}-2-methoxy-5-sulfamoylbenzamide,23672-07-3,C15H23N3O4S,341.140927,0,234,0.0,Inactive,1.039577791923199e-8,5.197888959615995E-10,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0042614,Tetrabenazine,58-46-8,C19H27NO3,317.199094,6,234,3.0,Inactive,3.398546529827467e-10,1.6992732649137335E-11,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044313,4-Methylpentan-1-ol,626-89-1,C6H14O,102.104465,0,234,0.0,Inactive,4.0074618742650285,0.20037309371325143,37.47351927831712,1.5737244812278286
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0043761,"4,4'-Dinitrodiphenylurea",587-90-6,C13H10N4O5,302.065119,28,234,12.0,Inactive,1.6086322658530827,0.08043161329265414,3.3370232348591706,0.5233592305493076
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0043892,Carmoxirole,98323-83-2,C24H26N2O2,374.199428,0,234,0.0,Inactive,3.471749929043764,0.1735874964521882,7.922234357323269,0.8988476856556048
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044280,Quinine,130-95-0,C20H24N2O2,324.183778,6,234,3.0,Active,42.37929833636094,2.118964916818047,47.468317338824704,1.676403837081423
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044448,4-Pentenoic acid,591-80-0,C5H8O2,100.052429,0,234,0.0,Inactive,1.7383697252127336e-11,8.691848626063668E-13,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044521,Diatrizoic acid,117-96-4,C11H9I3N2O4,613.769640,0,234,0.0,Inactive,5.351901668315132e-10,2.6759508341575662E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044523,5-Amino-2-methylbenzenesulfonic acid,118-88-7,C7H9NO3S,187.030314,0,234,0.0,Inactive,8.940359530869844e-10,4.470179765434922E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044600,Cyclohex-3-en-1-ylmethanol,1679-51-2,C7H12O,112.088815,0,234,0.0,Inactive,1.0008716219885054e-10,5.004358109942527E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044656,"3,3'-(Ethylenedioxy)dipropiononitrile",3386-87-6,C8H12N2O2,168.089878,1,234,0.0,Inactive,4.440428809981641,0.22202144049908204,44.99999999999999,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044731,"1H-Benzo[de]isoquinoline-1,3(2H)-dione",81-83-4,C12H7NO2,197.047678,12,234,5.0,Active,31.52922132368259,1.5764610661841296,40.52921196772545,1.6077681595917908
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044606,"3,3'-(4-Methylbenzene-1,3-diyl)bis(1,1-dimethylurea)",17526-94-2,C13H20N4O2,264.158626,0,234,0.0,Inactive,1.7321323889221032e-9,8.660661944610517E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044650,"2,2'-[(4-Methylphenyl)imino]diethanol",3077-12-1,C11H17NO2,195.125929,1,234,0.0,Inactive,1.1671857587616292e-11,5.835928793808145E-13,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044737,"4-(2,5-Diethoxy-4-nitrophenyl)morpholine",86-16-8,C14H20N2O5,296.137222,12,234,5.0,Inactive,4.10491399275074e-11,2.05245699637537E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044785,"3-(3-Methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl)benzenesulfonic acid",119-17-5,C10H10N2O4S,254.036128,1,234,0.0,Inactive,5.576258125416473e-10,2.7881290627082365E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044787,4-Hydroxy-7-(phenylamino)naphthalene-2-sulfonic acid,119-40-4,C16H13NO4S,315.056529,6,234,3.0,Inactive,7.548266269382707,0.37741331346913537,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044949,"(5-Ethyl-1,3-dioxan-5-yl)methanol",5187-23-5,C7H14O3,146.094294,0,234,0.0,Inactive,1.0264839015803583e-9,5.1324195079017916E-11,44.99999999999998,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044945,"2,2'-(Methanediyldisulfanediyl)diethanol",44860-68-6,C5H12O2S2,168.027872,0,234,0.0,Inactive,2.0307900911404404e-10,1.0153950455702201E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0044947,4-(1-Oxo-2-propenyl)-morpholine,5117-12-4,C7H11NO2,141.078979,0,234,0.0,Inactive,1.1762604234118346,0.05881302117059173,0.06784057222602213,-1.1685104975208633
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045090,Pridinol,511-45-5,C20H25NO,295.193614,8,234,3.0,Inactive,3.4891033303215084e-11,1.744551665160754E-12,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045125,Docebenone,80809-81-0,C21H26O3,326.188195,44,234,19.0,Inactive,0.34654777328758496,0.01732738866437925,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045127,Alprenolol,13655-52-2,C15H23NO2,249.172879,1,234,0.0,Inactive,7.34251306505405,0.3671256532527025,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045171,Molsidomine,25717-80-0,C9H14N4O4,242.101505,0,234,0.0,Inactive,6.315310948177977e-10,3.1576554740889884E-11,10.000000000000002,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045175,Nisoxetine,53179-07-0,C17H21NO2,271.157229,7,234,3.0,Inactive,12.852652570382666,0.6426326285191333,13.86500269525393,1.1419199583375224
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045206,Gaboxadol,64603-91-4,C6H8N2O2,140.058578,0,234,0.0,Inactive,1.5113672962748133e-9,7.556836481374066E-11,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045179,Nimustine,42471-28-3,C9H13ClN6O2,272.078851,1,234,0.0,Inactive,0.18571226211691388,0.009285613105845695,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045202,Siguazodan,115344-47-3,C14H16N6O,284.138559,2,234,1.0,Inactive,0.5331829114291929,0.026659145571459646,0.0017663097233748366,-2.7529331403062325
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045383,Bromopride,4093-35-0,C14H22BrN3O2,343.089540,0,234,0.0,Inactive,3.97455161236938e-9,1.98727580618469E-10,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045204,Sanguinarine,2447-54-3,C20H14NO4,332.091734,133,234,57.0,Inactive,3.6955334997773014e-10,1.8477667498886506E-11,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045389,Felbinac,5728-52-9,C14H12O2,212.083730,2,234,1.0,Inactive,5.479567080154369e-9,2.7397835400771846E-10,10.000000000000002,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045410,Parbendazole,14255-87-9,C13H17N3O2,247.132077,37,234,16.0,Inactive,22.763170064143296,1.1381585032071648,0.03215982222226721,-1.492686360673019
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045416,Trapidil,15421-84-8,C10H15N5,205.132746,0,234,0.0,Inactive,0.9864878292898066,0.04932439146449033,10.000000000000002,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045462,Isoxicam,34552-84-6,C14H13N3O5S,335.057592,2,234,1.0,Inactive,7.118878422292693e-10,3.5594392111463465E-11,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045674,AF-DX 116,102394-31-0,C24H31N5O2,421.247775,0,234,0.0,Inactive,0.9034514364758461,0.04517257182379231,0.0012081153876990238,-2.9178915840528283
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045753,R-(+)-Atenolol,56715-13-0,C14H22N2O3,266.163043,0,234,0.0,Inactive,0.7100770922064911,0.035503854610324556,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045832,"Isosorbide 2,5-dinitrate",87-33-2,C6H8N2O8,236.028065,0,234,0.0,Inactive,1.4791673674555386,0.07395836837277693,0.0005183554434000425,-3.285372336452933
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045705,Metralindole,54188-38-4,C15H17N3O,255.137162,4,234,2.0,Inactive,2.2465576619671124,0.11232788309835562,3.1399077769267176,0.4969168924808539
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045836,Nitromide,121-81-3,C7H5N3O5,211.022920,3,234,1.0,Inactive,0.8257511915520106,0.04128755957760053,0.11459387282146868,-0.9408386028831536
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045888,Citiolone,1195-16-0,C6H9NO2S,159.035400,0,234,0.0,Inactive,2.02712926285146e-11,1.01356463142573E-12,10.000000000000002,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045963,"1,3,5-Trimethoxybenzene",621-23-8,C9H12O3,168.078644,0,234,0.0,Inactive,0.5617484508475368,0.02808742254237684,0.19024601344054853,-0.7206844349984478
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0045624,Dropropizine,17692-31-8,C13H20N2O2,236.152478,0,234,0.0,Inactive,0.08273259231053959,0.004136629615526979,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046060,Parethoxycaine,94-23-5,C15H23NO3,265.167794,3,234,1.0,Inactive,0.8046502565050399,0.04023251282525199,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046147,Esaprazole,64204-55-3,C12H23N3O,225.184112,0,234,0.0,Inactive,0.23061473315922948,0.011530736657961473,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046193,Dicarbine,17411-19-7,C13H18N2,202.146999,0,234,0.0,Inactive,2.2223208897239594e-9,1.1111604448619796E-10,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046195,Tritiozine,35619-65-9,C14H19NO4S,297.103479,0,234,0.0,Inactive,8.813547841588785e-13,4.406773920794392E-14,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046222,Fomocaine,17692-39-6,C20H25NO2,311.188529,33,234,14.0,Inactive,6.7913805525126785,0.3395690276256339,47.3245088079498,1.6750861150160983
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046226,Nifursol,16915-70-1,C12H7N5O9,365.024377,27,234,12.0,Inactive,1.435325287448681e-11,7.176626437243404E-13,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046272,Salicylaldehyde isonicotinoylhydrazone,495-84-1,C13H11N3O2,241.085127,45,234,19.0,Inactive,19.2747785437607,0.963738927188035,25,1.3979400086720377
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046351,D-Nicotine,25162-00-9,C10H14N2,162.115698,0,234,0.0,Inactive,1.321274907457037e-10,6.606374537285185E-12,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046430,Fropenem,106560-14-9,C12H15NO5S,285.067094,3,234,1.0,Inactive,2.863540133918736e-10,1.431770066959368E-11,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046432,Danofloxacin,112398-08-0,C19H20FN3O3,357.148870,3,234,1.0,Inactive,3.6749884696674164,0.1837494234833708,4.960631132165971,0.6955369345103276
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046434,Lafutidine,118288-08-7,C22H29N3O4S,431.187878,3,234,1.0,Inactive,5.294630943959091,0.26473154719795455,43.83972580159934,1.6418678291618793
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046511,Perflunafene,306-94-5,C10F18,461.971257,3,234,1.0,Inactive,2.1170911324665084e-10,1.0585455662332542E-11,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046565,Xenalipin,84392-17-6,C14H9F3O2,266.055464,4,234,2.0,Inactive,7.313325072519451,0.36566625362597255,46.8560227626918,1.6707654220005472
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046276,Glysobuzole,3567-08-6,C13H17N3O3S2,327.071134,1,234,0.0,Inactive,3.727174348790477e-9,1.8635871743952383E-10,24.999999999999993,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046569,Mepiroxol,6968-72-5,C6H7NO2,125.047678,1,234,0.0,Inactive,4.6806938512106575e-11,2.3403469256053287E-12,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046648,Calcipotriene,112965-21-6,C27H40O3,412.297745,93,234,40.0,Active,31.48413986220691,1.5742069931103455,24.39708627183846,1.3873379619279416
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046480,Prulifloxacin,123447-62-1,C21H20FN3O6S,461.105685,7,234,3.0,Inactive,5.185324483382066e-11,2.592662241691033E-12,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046513,Squalane,111-01-3,C30H62,422.485152,0,234,0.0,Inactive,1.2555628297149837e-9,6.277814148574918E-11,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046690,Amorolfine,78613-35-1,C21H35NO,317.271865,49,234,21.0,Inactive,3.0078235820678617e-9,1.5039117910339308E-10,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046640,Zofenopril,81872-10-8,C22H23NO4S2,429.106851,0,234,0.0,Inactive,1.6216119346732783e-11,8.108059673366391E-13,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046561,Bipenamol,79467-22-4,C14H15NOS,245.087435,3,234,1.0,Inactive,3.5618026507493723e-7,1.7809013253746863E-8,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0046721,Mefeserpine,3735-85-1,C32H38N2O8,578.262816,10,234,4.0,Inactive,2.599746352483459,0.12998731762417295,0.0004953417969398942,-3.305095024703806
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047030,D-Lactic acid,10326-41-7,C3H6O3,90.031694,1,234,0.0,Inactive,1.8595857697506657,0.09297928848753328,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047450,5-Chlorobenzotriazole,94-97-3,C6H4ClN3,153.009375,22,234,9.0,Inactive,0.8451027239097421,0.042255136195487104,0.00010000000115192032,-3.9999999949972738
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047874,Methyl triclosan,4640-01-1,C13H9Cl3O2,301.966813,14,234,6.0,Inactive,1.6509247458005054e-10,8.254623729002527E-12,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047799,"3-(Octadecyloxy)-1,2-propanediol",544-62-7,C21H44O3,344.329045,11,234,5.0,Inactive,2.9206826329871674e-9,1.4603413164935836E-10,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047745,2-Fluorophenol,367-12-4,C6H5FO,112.032443,0,234,0.0,Inactive,1.0452573639240346,0.052262868196201726,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047660,"3,5-Dimethyl-1,2-cyclopentanedione",13494-07-0,C7H10O2,126.068080,4,234,2.0,Inactive,1.0834061057078692,0.05417030528539346,0.00010000000797740405,-3.9999999653545757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047876,(-)-Enterodiol,80226-00-2,C18H22O4,302.151809,11,234,5.0,Inactive,2.265601199834956e-10,1.1328005999174781E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047959,"2,4-Dichloro-1-(trifluoromethyl)benzene",320-60-5,C7H3Cl2F3,213.956390,5,234,2.0,Inactive,5.485678867563552e-9,2.742839433781776E-10,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048636,Gefarnate,51-77-4,C27H44O2,400.334131,2,234,1.0,Inactive,7.312920623861425e-9,3.6564603119307126E-10,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048638,Nepafenac,78281-72-8,C15H14N2O2,254.105528,1,234,0.0,Inactive,1.5282661961552857,0.07641330980776428,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048842,Proglumetacin,57132-53-3,C46H58ClN5O8,843.397392,76,234,32.0,Inactive,1.961056715984436e-10,9.80528357992218E-12,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048713,Triamcinolone diacetate,67-78-7,C25H31FO8,478.200296,10,234,4.0,Inactive,1.1075960823499576e-11,5.537980411749788E-13,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048717,Ioxilan,107793-72-6,C18H24I3N3O8,790.869750,1,234,0.0,Inactive,6.090282283056781e-10,3.04514114152839E-11,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048680,"3,5-Diiodo-L-tyrosine",300-39-0,C9H9I2NO3,432.867180,1,234,0.0,Inactive,1.8098206752543038,0.0904910337627152,0.00006000000558803563,-4.221848709168808
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048684,Cloflucarban,369-77-7,C14H9Cl2F3N2O,348.004403,120,234,51.0,Active,41.456180395822365,2.0728090197911184,4.833881850397093,0.6842960311879625
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048844,Mefruside,7195-27-9,C13H19ClN2O5S2,382.042392,1,234,0.0,Inactive,8.08186733197225e-11,4.040933665986125E-12,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048846,Mosapramine,89419-40-9,C28H35ClN4O,478.249939,95,234,41.0,Inactive,4.833138155972215,0.24165690779861074,1.3502348051957487,0.1304092986680834
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049076,Zaltoprofen,74711-43-6,C17H14O3S,298.066365,3,234,1.0,Inactive,2.723795060018536e-10,1.361897530009268E-11,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048898,Psilocybin,520-52-5,C12H17N2O4P,284.092594,0,234,0.0,Inactive,1.1159661122739403e-9,5.5798305613697014E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048894,Bufotenine,487-93-4,C12H16N2O,204.126263,10,234,4.0,Inactive,0.5511472417135956,0.02755736208567978,44.99999999999998,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048975,Enalapril acid,76420-72-9,C18H24N2O5,348.168522,4,234,2.0,Inactive,1.5821851574541213e-9,7.910925787270606E-11,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048848,Aceglatone,642-83-1,C10H10O8,258.037567,9,234,4.0,Active,30.791688104446852,1.5395844052223426,35.53392769808176,1.5506432143378228
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0048929,para-Fluorofentanyl,90736-23-5,C22H27FN2O,354.210742,11,234,5.0,Inactive,7.74336830562382e-11,3.87168415281191E-12,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049288,(1S)-1-Phenyl-1-propanamine,3789-59-1,C9H13N,135.104799,1,234,0.0,Inactive,1.2930987587046672e-10,6.465493793523336E-12,44.99999999999998,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049311,Ethyl 4-iodobenzoate,51934-41-9,C9H9IO2,275.964720,7,234,3.0,Inactive,0.5282117378710445,0.026410586893552225,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049313,"2-Methyl-4H-3,1-benzoxazin-4-one",525-76-8,C9H7NO2,161.047678,1,234,0.0,Inactive,2.339041444137561e-10,1.1695207220687805E-11,44.99999999999999,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049315,2-Aminodiphenylamine,534-85-0,C12H12N2,184.100048,45,234,19.0,Active,42.51522304944169,2.1257611524720845,21.26013036136381,1.3275659231716326
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049317,1-Iodohexadecane,544-77-4,C16H33I,352.162700,0,234,0.0,Inactive,1.8295596022401601e-9,9.147798011200801E-11,10.000000000000002,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049284,"3,5,5-Trimethylhexanoyl chloride",36727-29-4,C9H17ClO,176.096793,1,234,0.0,Inactive,4.56287838644562e-10,2.2814391932228102E-11,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049319,"3,3-Dimethylpentane",562-49-2,C7H16,100.125201,4,234,2.0,Inactive,7.899554901173554e-10,3.949777450586777E-11,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0049365,2-Acetyl-1-cyclohexanone,874-23-7,C8H12O2,140.083730,0,234,0.0,Inactive,0.45312301991188164,0.022656150995594083,44.999999999999986,1.6532125137753435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0050423,"1,5-Dicaffeoylquinic acid",30964-13-7,C25H24O12,516.126776,0,234,0.0,Inactive,0.988516280003104,0.0494258140001552,0.15749925730466474,-0.8027214898061035
